Sample	Taxon	Rank	Counts	Percent
711894952_NA0019790626_4_mouth	Synergistaceae	family	198	0.220689040226
711894952_NA0019790626_4_mouth	Fretibacterium fastidiosum	species	50	0.0557295556125
711894952_NA0019790626_4_mouth	Oribacterium sp. oral taxon 078	species	2	0.0022291822245
711894952_NA0019790626_4_mouth	Alloprevotella rava	species	135	0.150469800154
711894952_NA0019790626_4_mouth	Veillonella sp. oral taxon 780	species	54	0.0601879200615
711894952_NA0019790626_4_mouth	Actinomyces sp. 4321/06	species	4	0.004458364449
711894952_NA0019790626_4_mouth	Capnocytophaga sp. oral taxon 329	species	25	0.0278647778063
711894952_NA0019790626_4_mouth	Capnocytophaga sp. oral taxon 338	species	6	0.0066875466735
711894952_NA0019790626_4_mouth	Actinomyces sp. oral taxon 448	species	6	0.0066875466735
711894952_NA0019790626_4_mouth	Desulfobulbus sp. oral taxon 041	species	16	0.017833457796
711894952_NA0019790626_4_mouth	Oribacterium sp. oral taxon 108	species	36	0.040125280041
711894952_NA0019790626_4_mouth	Peptococcus sp. oral taxon 168	species	12	0.013375093347
711894952_NA0019790626_4_mouth	Tannerella sp. oral taxon HOT-286	species	18	0.0200626400205
711894952_NA0019790626_4_mouth	Leptotrichia sp. PG10	species	9	0.0100313200103
711894952_NA0019790626_4_mouth	Leptotrichia sp. PTE15	species	178	0.198397217981
711894952_NA0019790626_4_mouth	Stomatobaculum longum	species	14	0.0156042755715
711894952_NA0019790626_4_mouth	Selenomonadales	order	159	0.177219986848
711894952_NA0019790626_4_mouth	Negativicutes	class	11460	12.7732141464
711894952_NA0019790626_4_mouth	Veillonella sp. CM60	species	68	0.075792195633
711894952_NA0019790626_4_mouth	Fusobacterium sp. ACB2	species	56	0.062417102286
711894952_NA0019790626_4_mouth	Oribacterium sp. CM12	species	653	0.7278279963
711894952_NA0019790626_4_mouth	Veillonella sp. MSA12	species	14	0.0156042755715
711894952_NA0019790626_4_mouth	Lachnoanaerobaculum sp. OBRC5-5	species	61	0.0679900578473
711894952_NA0019790626_4_mouth	Fusobacterium sp. OBRC1	species	1057	1.17812280565
711894952_NA0019790626_4_mouth	Veillonella sp. JL-2	species	56	0.062417102286
711894952_NA0019790626_4_mouth	Actinomyces sp. ICM58	species	108	0.120375840123
711894952_NA0019790626_4_mouth	Neisseria oralis	species	495	0.551722600564
711894952_NA0019790626_4_mouth	Actinomyces sp. ph3	species	81	0.0902818800923
711894952_NA0019790626_4_mouth	Leptotrichiaceae	family	1314	1.4645727215
711894952_NA0019790626_4_mouth	Propionivibrio sp. canine oral taxon 223	species	2	0.0022291822245
711894952_NA0019790626_4_mouth	Lachnoanaerobaculum	genus	103	0.114802884562
711894952_NA0019790626_4_mouth	Streptococcus sp. GMD6S	species	63	0.0702192400718
711894952_NA0019790626_4_mouth	Streptococcus sp. HPH0090	species	5	0.00557295556125
711894952_NA0019790626_4_mouth	Stomatobaculum	genus	193	0.215116084664
711894952_NA0019790626_4_mouth	Atopobium sp. S4-A11a	species	9	0.0100313200103
711894952_NA0019790626_4_mouth	Peptostreptococcus sp. MV1	species	2	0.0022291822245
711894952_NA0019790626_4_mouth	Streptococcus sp. 2011_Oral_MS_A3	species	4797	5.34669356547
711894952_NA0019790626_4_mouth	Streptococcus sp. 2011_Oral_MS_A5	species	4	0.004458364449
711894952_NA0019790626_4_mouth	Veillonella sp. 2011_Oral_VSA_B12	species	20	0.022291822245
711894952_NA0019790626_4_mouth	Veillonella sp. 2011_Oral_VSA_D3	species	4452	4.96215963174
711894952_NA0019790626_4_mouth	Rothia sp. THG-N7	species	1235	1.37652002363
711894952_NA0019790626_4_mouth	Alloprevotella	genus	430	0.479274178268
711894952_NA0019790626_4_mouth	Porphyromonas sp. S8 86-12	species	9	0.0100313200103
711894952_NA0019790626_4_mouth	Candidatus Saccharimonas	genus	52	0.057958737837
711894952_NA0019790626_4_mouth	Tessaracoccus lapidicaptus	species	12	0.013375093347
711894952_NA0019790626_4_mouth	Prevotella sp. HJM029	species	8	0.008916728898
711894952_NA0019790626_4_mouth	Fretibacterium	genus	183	0.203970173542
711894952_NA0019790626_4_mouth	Staphylococcus sp. 3348O2	species	2	0.0022291822245
711894952_NA0019790626_4_mouth	Streptococcus sp. 3244O2	species	8	0.008916728898
711894952_NA0019790626_4_mouth	Peptoclostridium	genus	72	0.080250560082
711894952_NA0019790626_4_mouth	Peptoniphilaceae	family	194	0.216230675777
711894952_NA0019790626_4_mouth	Atopobiaceae	family	33	0.0367815067043
711894952_NA0019790626_4_mouth	Tissierellia	class	194	0.216230675777
711894952_NA0019790626_4_mouth	Tissierellales	order	194	0.216230675777
711894952_NA0019790626_4_mouth	Bacteria candidate phyla	no_rank	136	0.151584391266
711894952_NA0019790626_4_mouth	FCB group	no_rank	8915	9.93657976571
711894952_NA0019790626_4_mouth	Terrabacteria group	no_rank	48114	53.6274367748
711894952_NA0019790626_4_mouth	Veillonellales	order	11301	12.5959941595
711894952_NA0019790626_4_mouth	Selenomonadaceae	family	159	0.177219986848
711894952_NA0019790626_4_mouth	Cutibacterium	genus	343	0.382304751502
711894952_NA0019790626_4_mouth	Pseudopropionibacterium	genus	5	0.00557295556125
711894952_NA0019790626_4_mouth	Tannerellaceae	family	100	0.111459111225
721894931_NA0019790618_4_mouth	root	root	30935	100.0
721894931_NA0019790618_4_mouth	Bacteria	superkingdom	30935	100.0
721894931_NA0019790618_4_mouth	Spirochaetales	order	13	0.0420235978665
721894931_NA0019790618_4_mouth	Campylobacter	genus	76	0.245676418296
721894931_NA0019790618_4_mouth	Campylobacter concisus	species	43	0.139001131405
721894931_NA0019790618_4_mouth	Campylobacter rectus	species	9	0.0290932600614
721894931_NA0019790618_4_mouth	Neisseriaceae	family	4262	13.7772749313
721894931_NA0019790618_4_mouth	Neisseria	genus	4247	13.7287861645
721894931_NA0019790618_4_mouth	Neisseria cinerea	species	26	0.084047195733
721894931_NA0019790618_4_mouth	Neisseria mucosa	species	4192	13.5509940197
721894931_NA0019790618_4_mouth	Neisseria macacae	species	8	0.0258606756102
721894931_NA0019790618_4_mouth	Eikenella	genus	15	0.048488766769
721894931_NA0019790618_4_mouth	Eikenella corrodens	species	15	0.048488766769
721894931_NA0019790618_4_mouth	Pasteurellaceae	family	2852	9.21933085502
721894931_NA0019790618_4_mouth	Actinobacillus	genus	2	0.00646516890254
721894931_NA0019790618_4_mouth	Haemophilus	genus	2848	9.20640051721
721894931_NA0019790618_4_mouth	Haemophilus parainfluenzae	species	2841	9.18377242605
721894931_NA0019790618_4_mouth	Aggregatibacter segnis	species	2	0.00646516890254
721894931_NA0019790618_4_mouth	Bacteroidaceae	family	3	0.00969775335381
721894931_NA0019790618_4_mouth	Bacteroides	genus	3	0.00969775335381
721894931_NA0019790618_4_mouth	Bacteroides uniformis	species	3	0.00969775335381
721894931_NA0019790618_4_mouth	Porphyromonas	genus	1276	4.12477775982
721894931_NA0019790618_4_mouth	Prevotella	genus	2707	8.75060610958
721894931_NA0019790618_4_mouth	Fusobacterium	genus	1109	3.58493615646
721894931_NA0019790618_4_mouth	Fusobacterium periodonticum	species	1098	3.54937772749
721894931_NA0019790618_4_mouth	Cardiobacteriaceae	family	2	0.00646516890254
721894931_NA0019790618_4_mouth	Megasphaera	genus	107	0.345886536286
721894931_NA0019790618_4_mouth	Selenomonas	genus	8	0.0258606756102
721894931_NA0019790618_4_mouth	Bacteroidetes	phylum	6345	20.5107483433
721894931_NA0019790618_4_mouth	Capnocytophaga	genus	1251	4.04396314854
721894931_NA0019790618_4_mouth	Capnocytophaga gingivalis	species	74	0.239211249394
721894931_NA0019790618_4_mouth	Proteobacteria	phylum	7192	23.2487473735
721894931_NA0019790618_4_mouth	Gammaproteobacteria	class	2854	9.22579602392
721894931_NA0019790618_4_mouth	Firmicutes	phylum	12353	39.9321157265
721894931_NA0019790618_4_mouth	Peptostreptococcus	genus	282	0.911588815258
721894931_NA0019790618_4_mouth	Micrococcaceae	family	1585	5.12364635526
721894931_NA0019790618_4_mouth	Streptococcaceae	family	5423	17.5303054792
721894931_NA0019790618_4_mouth	Streptococcus	genus	5404	17.4688863747
721894931_NA0019790618_4_mouth	Streptococcus parasanguinis	species	917	2.96427994181
721894931_NA0019790618_4_mouth	Streptococcus intermedius	species	6	0.0193955067076
721894931_NA0019790618_4_mouth	Gemella	genus	1697	5.4856958138
721894931_NA0019790618_4_mouth	Atopobium	genus	6	0.0193955067076
721894931_NA0019790618_4_mouth	Bacillales	order	1699	5.49216098271
721894931_NA0019790618_4_mouth	Corynebacteriaceae	family	22	0.0711168579279
721894931_NA0019790618_4_mouth	Actinomyces	genus	741	2.39534507839
721894931_NA0019790618_4_mouth	Actinomyces viscosus	species	49	0.158396638112
721894931_NA0019790618_4_mouth	Actinomyces odontolyticus	species	551	1.78115403265
721894931_NA0019790618_4_mouth	Corynebacterium	genus	22	0.0711168579279
721894931_NA0019790618_4_mouth	Actinobacteria	class	2352	7.60303862938
721894931_NA0019790618_4_mouth	Mycobacteriaceae	family	4	0.0129303378051
721894931_NA0019790618_4_mouth	Mycobacterium	genus	2	0.00646516890254
721894931_NA0019790618_4_mouth	Actinomycetales	order	741	2.39534507839
721894931_NA0019790618_4_mouth	Rothia dentocariosa	species	57	0.184257313722
721894931_NA0019790618_4_mouth	Actinomycetaceae	family	741	2.39534507839
721894931_NA0019790618_4_mouth	unclassified Bacteria	no_rank	347	1.12170680459
721894931_NA0019790618_4_mouth	Cardiobacterium	genus	2	0.00646516890254
721894931_NA0019790618_4_mouth	Cardiobacterium hominis	species	2	0.00646516890254
721894931_NA0019790618_4_mouth	Peptococcus	genus	21	0.0678842734766
721894931_NA0019790618_4_mouth	Streptococcus mitis	species	11	0.035558428964
721894931_NA0019790618_4_mouth	Porphyromonas endodontalis	species	4	0.0129303378051
721894931_NA0019790618_4_mouth	Prevotella nigrescens	species	2	0.00646516890254
721894931_NA0019790618_4_mouth	Prevotella oris	species	7	0.0226280911589
721894931_NA0019790618_4_mouth	Betaproteobacteria	class	4262	13.7772749313
721894931_NA0019790618_4_mouth	Gemella morbillorum	species	1663	5.37578794246
721894931_NA0019790618_4_mouth	Veillonella	genus	3148	10.1761758526
721894931_NA0019790618_4_mouth	Veillonella parvula	species	2335	7.54808469371
721894931_NA0019790618_4_mouth	Epsilonproteobacteria	class	76	0.245676418296
721894931_NA0019790618_4_mouth	Veillonellaceae	family	3255	10.5220623889
721894931_NA0019790618_4_mouth	Clostridiaceae	family	8	0.0258606756102
721894931_NA0019790618_4_mouth	Fusobacteria	phylum	2325	7.5157588492
721894931_NA0019790618_4_mouth	Leptotrichia	genus	1212	3.91789235494
721894931_NA0019790618_4_mouth	Rothia	genus	1585	5.12364635526
721894931_NA0019790618_4_mouth	Parvimonas micra	species	103	0.332956198481
721894931_NA0019790618_4_mouth	Streptobacillus	genus	4	0.0129303378051
721894931_NA0019790618_4_mouth	Veillonella atypica	species	4	0.0129303378051
721894931_NA0019790618_4_mouth	Veillonella dispar	species	11	0.035558428964
721894931_NA0019790618_4_mouth	Porphyromonas catoniae	species	1070	3.45886536286
721894931_NA0019790618_4_mouth	Rothia mucilaginosa	species	1356	4.38338451592
721894931_NA0019790618_4_mouth	Corynebacterium matruchotii	species	12	0.0387910134152
721894931_NA0019790618_4_mouth	Johnsonella	genus	110	0.35558428964
721894931_NA0019790618_4_mouth	Catonella	genus	30	0.0969775335381
721894931_NA0019790618_4_mouth	Catonella morbi	species	30	0.0969775335381
721894931_NA0019790618_4_mouth	Capnocytophaga granulosa	species	11	0.035558428964
721894931_NA0019790618_4_mouth	Abiotrophia	genus	5	0.0161629222563
721894931_NA0019790618_4_mouth	Granulicatella adiacens	species	583	1.88459673509
721894931_NA0019790618_4_mouth	Abiotrophia defectiva	species	5	0.0161629222563
721894931_NA0019790618_4_mouth	Flavobacteriaceae	family	1330	4.29933732019
721894931_NA0019790618_4_mouth	Actinobacillus porcinus	species	2	0.00646516890254
721894931_NA0019790618_4_mouth	Actinomyces graevenitzii	species	23	0.0743494423792
721894931_NA0019790618_4_mouth	Bergeyella	genus	79	0.25537417165
721894931_NA0019790618_4_mouth	Prevotella pallens	species	910	2.94165185065
721894931_NA0019790618_4_mouth	Corynebacterium durum	species	10	0.0323258445127
721894931_NA0019790618_4_mouth	Bacteroidetes/Chlorobi group	no_rank	6345	20.5107483433
721894931_NA0019790618_4_mouth	delta/epsilon subdivisions	subphylum	76	0.245676418296
721894931_NA0019790618_4_mouth	Streptococcus peroris	species	4	0.0129303378051
721894931_NA0019790618_4_mouth	Selenomonas sputigena	species	8	0.0258606756102
721894931_NA0019790618_4_mouth	Campylobacteraceae	family	76	0.245676418296
721894931_NA0019790618_4_mouth	Alloprevotella tannerae	species	4	0.0129303378051
721894931_NA0019790618_4_mouth	Centipeda	genus	189	0.61095846129
721894931_NA0019790618_4_mouth	Centipeda periodontii	species	4	0.0129303378051
721894931_NA0019790618_4_mouth	Trichococcus	genus	11	0.035558428964
721894931_NA0019790618_4_mouth	Slackia	genus	2	0.00646516890254
721894931_NA0019790618_4_mouth	Coriobacteriia	class	8	0.0258606756102
721894931_NA0019790618_4_mouth	Coriobacteriales	order	6	0.0193955067076
721894931_NA0019790618_4_mouth	Micrococcales	order	1585	5.12364635526
721894931_NA0019790618_4_mouth	Corynebacteriales	order	26	0.084047195733
721894931_NA0019790618_4_mouth	Mogibacterium	genus	39	0.126070793599
721894931_NA0019790618_4_mouth	Mogibacterium pumilum	species	39	0.126070793599
721894931_NA0019790618_4_mouth	Bacilli	class	7736	25.007273315
721894931_NA0019790618_4_mouth	Candidatus Saccharibacteria	phylum	347	1.12170680459
721894931_NA0019790618_4_mouth	Solobacterium moorei	species	89	0.287700016163
721894931_NA0019790618_4_mouth	Streptococcus australis	species	5	0.0161629222563
721894931_NA0019790618_4_mouth	Granulicatella	genus	598	1.93308550186
721894931_NA0019790618_4_mouth	Flavobacteriia	class	1330	4.29933732019
721894931_NA0019790618_4_mouth	Solobacterium	genus	89	0.287700016163
721894931_NA0019790618_4_mouth	Erysipelotrichaceae	family	89	0.287700016163
721894931_NA0019790618_4_mouth	cellular organisms	no_rank	30935	100.0
721894931_NA0019790618_4_mouth	Cardiobacteriales	order	2	0.00646516890254
721894931_NA0019790618_4_mouth	Pasteurellales	order	2852	9.21933085502
721894931_NA0019790618_4_mouth	Granulicatella elegans	species	13	0.0420235978665
721894931_NA0019790618_4_mouth	Leptotrichia hofstadii	species	5	0.0161629222563
721894931_NA0019790618_4_mouth	Bacteroidales	order	5015	16.2114110231
721894931_NA0019790618_4_mouth	Porphyromonadaceae	family	1276	4.12477775982
721894931_NA0019790618_4_mouth	Prevotellaceae	family	3692	11.9347017941
721894931_NA0019790618_4_mouth	Rothia aeria	species	17	0.0549539356716
721894931_NA0019790618_4_mouth	Clostridia	class	973	3.14530467108
721894931_NA0019790618_4_mouth	Clostridiales	order	973	3.14530467108
721894931_NA0019790618_4_mouth	Lachnospiraceae	family	551	1.78115403265
721894931_NA0019790618_4_mouth	Peptostreptococcaceae	family	282	0.911588815258
721894931_NA0019790618_4_mouth	Peptococcaceae	family	21	0.0678842734766
721894931_NA0019790618_4_mouth	Lactobacillales	order	6037	19.5151123323
721894931_NA0019790618_4_mouth	Aerococcaceae	family	5	0.0161629222563
721894931_NA0019790618_4_mouth	Carnobacteriaceae	family	609	1.96864393082
721894931_NA0019790618_4_mouth	Megasphaera micronuciformis	species	107	0.345886536286
721894931_NA0019790618_4_mouth	Tannerella	genus	44	0.142233715856
721894931_NA0019790618_4_mouth	Bacteroidia	class	5015	16.2114110231
721894931_NA0019790618_4_mouth	Flavobacteriales	order	1330	4.29933732019
721894931_NA0019790618_4_mouth	Actinobacteria	phylum	2360	7.62889930499
721894931_NA0019790618_4_mouth	Fusobacteriia	class	2325	7.5157588492
721894931_NA0019790618_4_mouth	Fusobacteriales	order	2325	7.5157588492
721894931_NA0019790618_4_mouth	Fusobacteriaceae	family	1109	3.58493615646
721894931_NA0019790618_4_mouth	Spirochaetes	phylum	13	0.0420235978665
721894931_NA0019790618_4_mouth	Spirochaetia	class	13	0.0420235978665
721894931_NA0019790618_4_mouth	Neisseriales	order	4262	13.7772749313
721894931_NA0019790618_4_mouth	Campylobacterales	order	76	0.245676418296
721894931_NA0019790618_4_mouth	Oribacterium	genus	132	0.426701147567
721894931_NA0019790618_4_mouth	Veillonella sp. ADV 3107.03	species	20	0.0646516890254
721894931_NA0019790618_4_mouth	Actinomyces dentalis	species	2	0.00646516890254
721894931_NA0019790618_4_mouth	Streptococcus sp. S16-11	species	3	0.00969775335381
721894931_NA0019790618_4_mouth	Capnocytophaga sp. S12-14	species	2	0.00646516890254
721894931_NA0019790618_4_mouth	Capnocytophaga genosp. AHN8471	species	2	0.00646516890254
721894931_NA0019790618_4_mouth	Capnocytophaga leadbetteri	species	20	0.0646516890254
721894931_NA0019790618_4_mouth	Peptostreptococcus stomatis	species	282	0.911588815258
721894931_NA0019790618_4_mouth	Bergeyella sp. AF14	species	79	0.25537417165
721894931_NA0019790618_4_mouth	Aggregatibacter	genus	2	0.00646516890254
721894931_NA0019790618_4_mouth	Streptococcus sp. 11aTha1	species	4129	13.3473411993
721894931_NA0019790618_4_mouth	Veillonella rogosae	species	69	0.223048327138
721894931_NA0019790618_4_mouth	Prevotella nanceiensis	species	670	2.16583158235
721894931_NA0019790618_4_mouth	Lachnoanaerobaculum saburreum	species	60	0.193955067076
721894931_NA0019790618_4_mouth	Erysipelotrichia	class	89	0.287700016163
721894931_NA0019790618_4_mouth	Erysipelotrichales	order	89	0.287700016163
721894931_NA0019790618_4_mouth	Clostridiales incertae sedis	no_rank	111	0.358816874091
721894931_NA0019790618_4_mouth	Bacillales incertae sedis	no_rank	1699	5.49216098271
721894931_NA0019790618_4_mouth	Bacillales Family XI. Incertae Sedis	no_rank	1699	5.49216098271
721894931_NA0019790618_4_mouth	Parvimonas	genus	103	0.332956198481
721894931_NA0019790618_4_mouth	Clostridiales Family XIII. Incertae Sedis	family	111	0.358816874091
721894931_NA0019790618_4_mouth	Prevotella aurantiaca	species	230	0.743494423792
721894931_NA0019790618_4_mouth	Veillonella sp. oral taxon 780	species	2	0.00646516890254
721894931_NA0019790618_4_mouth	Streptococcus anginosus group	species group	6	0.0193955067076
721894931_NA0019790618_4_mouth	Capnocytophaga sp. oral taxon 329	species	1139	3.68191369
721894931_NA0019790618_4_mouth	Leptotrichia sp. oral taxon 223	species	3	0.00969775335381
721894931_NA0019790618_4_mouth	Oribacterium sp. oral taxon 108	species	27	0.0872797801843
721894931_NA0019790618_4_mouth	Peptococcus sp. oral taxon 168	species	21	0.0678842734766
721894931_NA0019790618_4_mouth	Streptococcus sp. oral taxon G63	species	2	0.00646516890254
